CaseID,Activity,EnableTimestamp,StartTimestamp,EndTimestamp,Resource
1358,Create Request for Quotation,,2011-07-15 14:28:00-05:00,2011-07-15 14:31:00-05:00,Heinz Gutschmidt
1358,Analyze Request for Quotation,,2011-08-14 09:00:00-05:00,2011-08-14 09:09:00-05:00,Francois de Perrier
1358,Amend Request for Quotation,,2011-08-14 10:02:00-05:00,2011-08-14 10:12:00-05:00,Kim Passa
1358,Analyze Request for Quotation,,2011-08-24 06:10:00-05:00,2011-08-24 06:41:00-05:00,Francois de Perrier
1358,Amend Request for Quotation,,2011-08-24 07:32:00-05:00,2011-08-24 07:39:00-05:00,Anne Olwada
1358,Analyze Request for Quotation,,2011-08-28 01:19:00-05:00,2011-08-28 01:33:00-05:00,Francois de Perrier
1358,Amend Request for Quotation,,2011-08-28 02:34:00-05:00,2011-08-28 02:48:00-05:00,Fjodor Kowalski
1358,Analyze Request for Quotation,,2011-08-28 08:30:00-05:00,2011-08-28 08:50:00-05:00,Magdalena Predutta
1358,Send Request for Quotation to Supplier,,2011-08-29 04:17:00-05:00,2011-08-29 04:27:00-05:00,Francois de Perrier
1358,Create Quotation comparison Map,,2011-09-01 08:24:00-05:00,2011-09-01 11:47:00-05:00,Karel de Groot
1358,Analyze Quotation Comparison Map,,2011-09-01 17:59:00-05:00,2011-09-01 18:15:00-05:00,Penn Osterwalder
1358,Choose best option,,2011-09-01 18:15:00-05:00,2011-09-01 18:15:00-05:00,Penn Osterwalder
1358,Settle Conditions With Supplier,,2011-09-02 10:47:00-05:00,2011-09-02 21:18:00-05:00,Magdalena Predutta
1358,Create Purchase Order,,2011-09-03 17:17:00-05:00,2011-09-03 17:25:00-05:00,Magdalena Predutta
1358,Confirm Purchase Order,,2011-09-11 01:54:00-05:00,2011-09-11 02:24:00-05:00,Carmen Finacse
1358,Deliver Goods Services,,2011-10-03 08:32:00-05:00,2011-10-03 22:37:00-05:00,Carmen Finacse
1358,Release Purchase Order,,2011-10-04 05:58:00-05:00,2011-10-04 05:59:00-05:00,Penn Osterwalder
1358,Approve Purchase Order for payment,,2011-10-04 13:22:00-05:00,2011-10-04 13:23:00-05:00,Magdalena Predutta
1358,Send Invoice,,2011-10-11 06:41:00-05:00,2011-10-11 06:41:00-05:00,Esmeralda Clay
1358,Release Supplier's Invoice,,2011-10-11 20:53:00-05:00,2011-10-11 20:57:00-05:00,Pedro Alvares
1358,Authorize Supplier's Invoice payment,,2011-10-11 20:57:00-05:00,2011-10-11 20:57:00-05:00,Pedro Alvares
1358,Pay Invoice,,2011-10-11 21:52:00-05:00,2011-10-11 22:02:00-05:00,Pedro Alvares
1360,Create Purchase Requisition,,2011-07-15 03:06:00-05:00,2011-07-15 03:52:00-05:00,Tesca Lobes
1360,Analyze Purchase Requisition,,2011-07-16 04:31:00-05:00,2011-07-16 04:37:00-05:00,Francis Odell
1361,Create Purchase Requisition,,2011-07-15 04:32:00-05:00,2011-07-15 05:10:00-05:00,Elvira Lores
1361,Create Request for Quotation,,2011-07-15 05:52:00-05:00,2011-07-15 06:03:00-05:00,Alberto Duport
1361,Analyze Request for Quotation,,2011-08-20 11:09:00-05:00,2011-08-20 11:31:00-05:00,Karel de Groot
1361,Amend Request for Quotation,,2011-08-20 12:20:00-05:00,2011-08-20 12:34:00-05:00,Elvira Lores
1361,Analyze Request for Quotation,,2011-08-21 22:35:00-05:00,2011-08-21 22:55:00-05:00,Karel de Groot
1361,Amend Request for Quotation,,2011-08-21 23:41:00-05:00,2011-08-21 23:48:00-05:00,Kim Passa
1361,Analyze Request for Quotation,,2011-09-21 09:46:00-05:00,2011-09-21 10:06:00-05:00,Francois de Perrier
1361,Send Request for Quotation to Supplier,,2011-09-22 00:59:00-05:00,2011-09-22 01:25:00-05:00,Magdalena Predutta
1361,Create Quotation comparison Map,,2011-09-22 05:44:00-05:00,2011-09-22 10:47:00-05:00,Karel de Groot
1361,Analyze Quotation Comparison Map,,2011-09-22 17:14:00-05:00,2011-09-22 17:35:00-05:00,Alberto Duport
1361,Choose best option,,2011-09-22 17:35:00-05:00,2011-09-22 17:35:00-05:00,Alberto Duport
1361,Settle Conditions With Supplier,,2011-09-22 21:37:00-05:00,2011-09-23 04:11:00-05:00,Magdalena Predutta
1361,Create Purchase Order,,2011-09-23 05:05:00-05:00,2011-09-23 05:13:00-05:00,Magdalena Predutta
1361,Confirm Purchase Order,,2011-10-03 21:51:00-05:00,2011-10-03 22:06:00-05:00,Esmeralda Clay
1361,Deliver Goods Services,,2011-10-08 06:37:00-05:00,2011-10-09 07:34:00-05:00,Kiu Kan
1361,Release Purchase Order,,2011-10-09 14:51:00-05:00,2011-10-09 14:52:00-05:00,Anna Kaufmann
1361,Approve Purchase Order for payment,,2011-10-09 23:05:00-05:00,2011-10-09 23:06:00-05:00,Karel de Groot
1361,Send Invoice,,2011-10-11 03:46:00-05:00,2011-10-11 03:46:00-05:00,Carmen Finacse
1361,Release Supplier's Invoice,,2011-10-11 18:03:00-05:00,2011-10-11 18:05:00-05:00,Pedro Alvares
1361,Settle Dispute With Supplier,,2011-10-11 18:17:00-05:00,2011-10-11 18:37:00-05:00,Pedro Alvares
1361,Authorize Supplier's Invoice payment,,2011-10-11 18:37:00-05:00,2011-10-11 18:37:00-05:00,Pedro Alvares
1361,Pay Invoice,,2011-10-11 19:15:00-05:00,2011-10-11 19:29:00-05:00,Karalda Nimwada
1362,Create Purchase Requisition,,2011-07-15 09:29:00-05:00,2011-07-15 09:47:00-05:00,Christian Francois
1362,Analyze Purchase Requisition,,2011-07-15 22:10:00-05:00,2011-07-15 22:16:00-05:00,Heinz Gutschmidt
1366,Create Purchase Requisition,,2011-07-15 20:41:00-05:00,2011-07-15 21:21:00-05:00,Elvira Lores
1366,Analyze Purchase Requisition,,2011-07-16 07:49:00-05:00,2011-07-16 07:57:00-05:00,Francis Odell
1366,Create Request for Quotation,,2011-07-16 08:00:00-05:00,2011-07-16 08:03:00-05:00,Maris Freeman
1366,Analyze Request for Quotation,,2011-09-08 06:53:00-05:00,2011-09-08 07:19:00-05:00,Francois de Perrier
1366,Amend Request for Quotation,,2011-09-08 08:13:00-05:00,2011-09-08 08:27:00-05:00,Fjodor Kowalski
1366,Analyze Request for Quotation,,2011-09-12 22:32:00-05:00,2011-09-12 23:10:00-05:00,Francois de Perrier
1366,Send Request for Quotation to Supplier,,2011-09-13 17:39:00-05:00,2011-09-13 18:03:00-05:00,Francois de Perrier
1366,Create Quotation comparison Map,,2011-09-14 19:32:00-05:00,2011-09-15 00:54:00-05:00,Karel de Groot
1366,Analyze Quotation Comparison Map,,2011-09-15 07:25:00-05:00,2011-09-15 07:48:00-05:00,Immanuel Karagianni
1366,Choose best option,,2011-09-15 07:48:00-05:00,2011-09-15 07:48:00-05:00,Christian Francois
1366,Settle Conditions With Supplier,,2011-09-15 13:00:00-05:00,2011-09-15 21:51:00-05:00,Francois de Perrier
1366,Create Purchase Order,,2011-09-16 00:39:00-05:00,2011-09-16 00:50:00-05:00,Karel de Groot
1366,Confirm Purchase Order,,2011-09-29 01:06:00-05:00,2011-09-29 01:22:00-05:00,Esmeralda Clay
1366,Deliver Goods Services,,2011-09-30 14:17:00-05:00,2011-10-01 12:29:00-05:00,Esmeralda Clay
1366,Release Purchase Order,,2011-10-01 19:58:00-05:00,2011-10-01 19:59:00-05:00,Immanuel Karagianni
1366,Approve Purchase Order for payment,,2011-10-02 08:31:00-05:00,2011-10-02 08:32:00-05:00,Magdalena Predutta
1366,Send Invoice,,2011-10-02 22:26:00-05:00,2011-10-02 22:26:00-05:00,Sean Manney
1366,Release Supplier's Invoice,,2011-10-03 12:45:00-05:00,2011-10-03 12:50:00-05:00,Karalda Nimwada
1366,Authorize Supplier's Invoice payment,,2011-10-03 12:50:00-05:00,2011-10-03 12:50:00-05:00,Karalda Nimwada
1366,Pay Invoice,,2011-10-03 13:49:00-05:00,2011-10-03 13:53:00-05:00,Pedro Alvares
1367,Create Purchase Requisition,,2011-07-16 04:48:00-05:00,2011-07-16 05:37:00-05:00,Penn Osterwalder
1367,Analyze Purchase Requisition,,2011-07-16 15:50:00-05:00,2011-07-16 15:55:00-05:00,Maris Freeman
1368,Create Purchase Requisition,,2011-07-16 05:22:00-05:00,2011-07-16 05:37:00-05:00,Miu Hanwan
1368,Analyze Purchase Requisition,,2011-07-16 17:50:00-05:00,2011-07-16 17:56:00-05:00,Maris Freeman
1375,Create Purchase Requisition,,2011-07-17 18:46:00-05:00,2011-07-17 19:05:00-05:00,Anne Olwada
1375,Create Request for Quotation,,2011-07-18 02:13:00-05:00,2011-07-18 02:21:00-05:00,Alberto Duport
1375,Analyze Request for Quotation,,2011-07-22 02:02:00-05:00,2011-07-22 02:29:00-05:00,Karel de Groot
1375,Amend Request for Quotation,,2011-07-22 03:21:00-05:00,2011-07-22 03:35:00-05:00,Anne Olwada
1375,Analyze Request for Quotation,,2011-07-22 07:23:00-05:00,2011-07-22 07:48:00-05:00,Karel de Groot
1375,Amend Request for Quotation,,2011-07-22 08:34:00-05:00,2011-07-22 08:41:00-05:00,Miu Hanwan
1375,Analyze Request for Quotation,,2011-08-14 06:43:00-05:00,2011-08-14 06:59:00-05:00,Karel de Groot
1375,Amend Request for Quotation,,2011-08-14 07:53:00-05:00,2011-08-14 08:05:00-05:00,Anne Olwada
1375,Analyze Request for Quotation,,2011-09-04 23:50:00-05:00,2011-09-05 00:18:00-05:00,Magdalena Predutta
1375,Send Request for Quotation to Supplier,,2011-09-05 15:53:00-05:00,2011-09-05 16:15:00-05:00,Francois de Perrier
1375,Create Quotation comparison Map,,2011-09-05 17:49:00-05:00,2011-09-05 19:06:00-05:00,Francois de Perrier
1375,Analyze Quotation Comparison Map,,2011-09-06 01:57:00-05:00,2011-09-06 02:29:00-05:00,Clement Duchot
1375,Choose best option,,2011-09-06 02:29:00-05:00,2011-09-06 02:29:00-05:00,Anna Kaufmann
1375,Settle Conditions With Supplier,,2011-09-06 07:13:00-05:00,2011-09-06 15:27:00-05:00,Karel de Groot
1375,Create Purchase Order,,2011-09-06 20:24:00-05:00,2011-09-06 20:32:00-05:00,Karel de Groot
1375,Confirm Purchase Order,,2011-09-09 01:51:00-05:00,2011-09-09 02:25:00-05:00,Carmen Finacse
1375,Deliver Goods Services,,2011-09-16 04:25:00-05:00,2011-09-18 00:54:00-05:00,Kiu Kan
1375,Release Purchase Order,,2011-09-18 08:48:00-05:00,2011-09-18 08:49:00-05:00,Fjodor Kowalski
1375,Settle Dispute With Supplier,,2011-09-18 15:07:00-05:00,2011-09-19 00:10:00-05:00,Francois de Perrier
1375,Release Purchase Order,,2011-09-19 07:57:00-05:00,2011-09-19 07:58:00-05:00,Fjodor Kowalski
1375,Approve Purchase Order for payment,,2011-09-19 20:08:00-05:00,2011-09-19 20:09:00-05:00,Francois de Perrier
1375,Send Invoice,,2011-10-01 02:49:00-05:00,2011-10-01 02:49:00-05:00,Kiu Kan
1375,Release Supplier's Invoice,,2011-10-01 17:13:00-05:00,2011-10-01 17:18:00-05:00,Pedro Alvares
1375,Authorize Supplier's Invoice payment,,2011-10-01 17:18:00-05:00,2011-10-01 17:18:00-05:00,Karalda Nimwada
1375,Pay Invoice,,2011-10-01 18:09:00-05:00,2011-10-01 18:20:00-05:00,Karalda Nimwada
1377,Create Purchase Requisition,,2011-07-17 21:07:00-05:00,2011-07-17 21:40:00-05:00,Nico Ojenbeer
1377,Create Request for Quotation,,2011-07-17 22:39:00-05:00,2011-07-17 22:51:00-05:00,Anne Olwada
1377,Analyze Request for Quotation,,2011-10-14 12:15:00-05:00,2011-10-14 12:50:00-05:00,Francois de Perrier
1378,Create Purchase Requisition,,2011-07-17 23:04:00-05:00,2011-07-17 23:43:00-05:00,Anne Olwada
1378,Analyze Purchase Requisition,,2011-07-18 14:26:00-05:00,2011-07-18 14:33:00-05:00,Maris Freeman
1380,Create Purchase Requisition,,2011-07-18 04:06:00-05:00,2011-07-18 04:34:00-05:00,Anne Olwada
1380,Create Request for Quotation,,2011-07-18 05:03:00-05:00,2011-07-18 05:12:00-05:00,Anne Olwada
1380,Analyze Request for Quotation,,2011-07-27 21:55:00-05:00,2011-07-27 22:16:00-05:00,Francois de Perrier
1386,Create Purchase Requisition,,2011-07-19 06:40:00-05:00,2011-07-19 07:29:00-05:00,Anna Kaufmann
1386,Analyze Purchase Requisition,,2011-07-19 17:25:00-05:00,2011-07-19 17:33:00-05:00,Francis Odell
1386,Create Request for Quotation,,2011-07-19 17:37:00-05:00,2011-07-19 17:39:00-05:00,Francis Odell
1386,Analyze Request for Quotation,,2011-07-22 04:29:00-05:00,2011-07-22 04:40:00-05:00,Francois de Perrier
1387,Create Purchase Requisition,,2011-07-19 11:08:00-05:00,2011-07-19 11:24:00-05:00,Tesca Lobes
1387,Analyze Purchase Requisition,,2011-07-20 09:17:00-05:00,2011-07-20 09:23:00-05:00,Maris Freeman
1388,Create Purchase Requisition,,2011-07-19 17:59:00-05:00,2011-07-19 18:48:00-05:00,Miu Hanwan
1388,Analyze Purchase Requisition,,2011-07-20 15:25:00-05:00,2011-07-20 15:31:00-05:00,Heinz Gutschmidt
1388,Create Request for Quotation,,2011-07-20 15:37:00-05:00,2011-07-20 15:38:00-05:00,Heinz Gutschmidt
1388,Analyze Request for Quotation,,2011-08-28 00:20:00-05:00,2011-08-28 00:43:00-05:00,Francois de Perrier
1388,Amend Request for Quotation,,2011-08-28 16:40:00-05:00,2011-08-28 16:54:00-05:00,Francis Odell
1388,Analyze Request for Quotation,,2011-09-08 09:11:00-05:00,2011-09-08 09:49:00-05:00,Karel de Groot
1388,Send Request for Quotation to Supplier,,2011-09-09 03:42:00-05:00,2011-09-09 04:03:00-05:00,Karel de Groot
1388,Create Quotation comparison Map,,2011-09-09 08:51:00-05:00,2011-09-09 14:08:00-05:00,Magdalena Predutta
1388,Analyze Quotation Comparison Map,,2011-09-09 20:36:00-05:00,2011-09-09 21:04:00-05:00,Anne Olwada
1388,Choose best option,,2011-09-09 21:04:00-05:00,2011-09-09 21:04:00-05:00,Penn Osterwalder
1388,Settle Conditions With Supplier,,2011-09-10 04:24:00-05:00,2011-09-10 10:09:00-05:00,Magdalena Predutta
1388,Create Purchase Order,,2011-09-10 12:25:00-05:00,2011-09-10 12:32:00-05:00,Magdalena Predutta
1388,Confirm Purchase Order,,2011-09-11 19:01:00-05:00,2011-09-11 19:08:00-05:00,Karen Clarens
1388,Deliver Goods Services,,2011-09-23 14:52:00-05:00,2011-09-24 23:48:00-05:00,Kiu Kan
1388,Release Purchase Order,,2011-09-25 07:16:00-05:00,2011-09-25 07:17:00-05:00,Kim Passa
1388,Settle Dispute With Supplier,,2011-09-25 16:15:00-05:00,2011-09-26 01:12:00-05:00,Francois de Perrier
1388,Release Purchase Order,,2011-09-26 08:27:00-05:00,2011-09-26 08:28:00-05:00,Esmana Liubiata
1388,Approve Purchase Order for payment,,2011-09-26 14:23:00-05:00,2011-09-26 14:24:00-05:00,Francois de Perrier
1388,Send Invoice,,2011-10-07 11:37:00-05:00,2011-10-07 11:37:00-05:00,Karen Clarens
1388,Release Supplier's Invoice,,2011-10-08 01:58:00-05:00,2011-10-08 02:03:00-05:00,Karalda Nimwada
1388,Authorize Supplier's Invoice payment,,2011-10-08 02:03:00-05:00,2011-10-08 02:03:00-05:00,Karalda Nimwada
1388,Pay Invoice,,2011-10-08 02:07:00-05:00,2011-10-08 02:15:00-05:00,Karalda Nimwada
1394,Create Purchase Requisition,,2011-07-21 07:24:00-05:00,2011-07-21 08:08:00-05:00,Christian Francois
1394,Create Request for Quotation,,2011-07-21 08:31:00-05:00,2011-07-21 08:36:00-05:00,Immanuel Karagianni
1394,Analyze Request for Quotation,,2011-08-02 04:12:00-05:00,2011-08-02 04:37:00-05:00,Francois de Perrier
1394,Amend Request for Quotation,,2011-08-02 05:32:00-05:00,2011-08-02 05:47:00-05:00,Clement Duchot
1394,Analyze Request for Quotation,,2011-08-14 09:33:00-05:00,2011-08-14 10:05:00-05:00,Magdalena Predutta
1394,Amend Request for Quotation,,2011-08-14 10:57:00-05:00,2011-08-14 11:10:00-05:00,Penn Osterwalder
1394,Analyze Request for Quotation,,2011-09-19 13:18:00-05:00,2011-09-19 13:32:00-05:00,Francois de Perrier
1394,Send Request for Quotation to Supplier,,2011-09-20 17:40:00-05:00,2011-09-20 18:03:00-05:00,Karel de Groot
1394,Create Quotation comparison Map,,2011-09-21 04:26:00-05:00,2011-09-21 07:26:00-05:00,Francois de Perrier
1394,Analyze Quotation Comparison Map,,2011-09-21 14:06:00-05:00,2011-09-21 14:36:00-05:00,Immanuel Karagianni
1394,Choose best option,,2011-09-21 14:36:00-05:00,2011-09-21 14:36:00-05:00,Anne Olwada
1394,Settle Conditions With Supplier,,2011-09-21 16:12:00-05:00,2011-09-22 00:59:00-05:00,Magdalena Predutta
1394,Create Purchase Order,,2011-09-22 05:35:00-05:00,2011-09-22 05:44:00-05:00,Karel de Groot
1394,Confirm Purchase Order,,2011-09-23 13:43:00-05:00,2011-09-23 14:13:00-05:00,Carmen Finacse
1394,Deliver Goods Services,,2011-10-08 18:16:00-05:00,2011-10-09 19:16:00-05:00,Carmen Finacse
1394,Release Purchase Order,,2011-10-10 03:25:00-05:00,2011-10-10 03:26:00-05:00,Christian Francois
1394,Approve Purchase Order for payment,,2011-10-10 20:14:00-05:00,2011-10-10 20:15:00-05:00,Magdalena Predutta
1394,Send Invoice,,2011-10-12 20:17:00-05:00,2011-10-12 20:17:00-05:00,Esmeralda Clay
1394,Release Supplier's Invoice,,2011-10-13 10:45:00-05:00,2011-10-13 10:48:00-05:00,Karalda Nimwada
1394,Authorize Supplier's Invoice payment,,2011-10-13 10:48:00-05:00,2011-10-13 10:48:00-05:00,Karalda Nimwada
1394,Pay Invoice,,2011-10-13 10:56:00-05:00,2011-10-13 11:07:00-05:00,Pedro Alvares
1395,Create Purchase Requisition,,2011-07-21 09:15:00-05:00,2011-07-21 10:00:00-05:00,Christian Francois
1395,Analyze Purchase Requisition,,2011-07-21 20:50:00-05:00,2011-07-21 20:59:00-05:00,Francis Odell
1404,Create Purchase Requisition,,2011-07-22 02:38:00-05:00,2011-07-22 02:47:00-05:00,Kim Passa
1404,Create Request for Quotation,,2011-07-22 05:04:00-05:00,2011-07-22 05:13:00-05:00,Tesca Lobes
1404,Analyze Request for Quotation,,2011-07-25 19:52:00-05:00,2011-07-25 20:18:00-05:00,Karel de Groot
1417,Create Purchase Requisition,,2011-07-23 12:53:00-05:00,2011-07-23 13:31:00-05:00,Christian Francois
1417,Create Request for Quotation,,2011-07-23 17:51:00-05:00,2011-07-23 17:59:00-05:00,Immanuel Karagianni
1417,Analyze Request for Quotation,,2011-08-02 07:02:00-05:00,2011-08-02 07:24:00-05:00,Karel de Groot
1417,Amend Request for Quotation,,2011-08-02 08:17:00-05:00,2011-08-02 08:27:00-05:00,Anna Kaufmann
1417,Analyze Request for Quotation,,2011-08-08 04:03:00-05:00,2011-08-08 04:23:00-05:00,Magdalena Predutta
1420,Create Purchase Requisition,,2011-07-23 22:37:00-05:00,2011-07-23 23:24:00-05:00,Anna Kaufmann
1420,Analyze Purchase Requisition,,2011-07-24 16:32:00-05:00,2011-07-24 16:41:00-05:00,Heinz Gutschmidt
1420,Create Request for Quotation,,2011-07-24 16:45:00-05:00,2011-07-24 16:47:00-05:00,Maris Freeman
1420,Analyze Request for Quotation,,2011-08-08 03:37:00-05:00,2011-08-08 04:08:00-05:00,Francois de Perrier
1420,Amend Request for Quotation,,2011-08-08 05:17:00-05:00,2011-08-08 05:32:00-05:00,Anne Olwada
1420,Analyze Request for Quotation,,2011-09-21 05:27:00-05:00,2011-09-21 05:50:00-05:00,Magdalena Predutta
1420,Send Request for Quotation to Supplier,,2011-09-21 12:55:00-05:00,2011-09-21 13:25:00-05:00,Francois de Perrier
1420,Create Quotation comparison Map,,2011-09-21 14:22:00-05:00,2011-09-21 19:38:00-05:00,Francois de Perrier
1420,Analyze Quotation Comparison Map,,2011-09-22 02:45:00-05:00,2011-09-22 03:14:00-05:00,Miu Hanwan
1420,Choose best option,,2011-09-22 03:14:00-05:00,2011-09-22 03:14:00-05:00,Anne Olwada
1420,Settle Conditions With Supplier,,2011-09-22 09:46:00-05:00,2011-09-22 17:11:00-05:00,Magdalena Predutta
1420,Create Purchase Order,,2011-09-22 19:33:00-05:00,2011-09-22 19:44:00-05:00,Karel de Groot
1420,Confirm Purchase Order,,2011-10-03 06:15:00-05:00,2011-10-03 06:30:00-05:00,Kiu Kan
1420,Deliver Goods Services,,2011-10-06 10:34:00-05:00,2011-10-06 16:50:00-05:00,Kiu Kan
1420,Release Purchase Order,,2011-10-06 23:54:00-05:00,2011-10-06 23:55:00-05:00,Clement Duchot
1420,Approve Purchase Order for payment,,2011-10-07 23:04:00-05:00,2011-10-07 23:05:00-05:00,Francois de Perrier
1420,Send Invoice,,2011-10-11 15:13:00-05:00,2011-10-11 15:13:00-05:00,Kiu Kan
1420,Release Supplier's Invoice,,2011-10-12 05:32:00-05:00,2011-10-12 05:36:00-05:00,Karalda Nimwada
1420,Authorize Supplier's Invoice payment,,2011-10-12 05:36:00-05:00,2011-10-12 05:36:00-05:00,Karalda Nimwada
1420,Pay Invoice,,2011-10-12 06:15:00-05:00,2011-10-12 06:30:00-05:00,Pedro Alvares
1422,Create Purchase Requisition,,2011-07-24 08:52:00-05:00,2011-07-24 09:08:00-05:00,Christian Francois
1422,Analyze Purchase Requisition,,2011-07-24 21:15:00-05:00,2011-07-24 21:24:00-05:00,Heinz Gutschmidt
1422,Create Request for Quotation,,2011-07-24 21:30:00-05:00,2011-07-24 21:31:00-05:00,Maris Freeman
1422,Analyze Request for Quotation,,2011-09-01 18:23:00-05:00,2011-09-01 18:25:00-05:00,Francois de Perrier
1422,Send Request for Quotation to Supplier,,2011-09-02 11:23:00-05:00,2011-09-02 11:41:00-05:00,Francois de Perrier
1422,Create Quotation comparison Map,,2011-09-02 17:10:00-05:00,2011-09-02 19:28:00-05:00,Karel de Groot
1422,Analyze Quotation Comparison Map,,2011-09-03 02:28:00-05:00,2011-09-03 02:56:00-05:00,Esmana Liubiata
1422,Choose best option,,2011-09-03 02:56:00-05:00,2011-09-03 02:56:00-05:00,Esmana Liubiata
1422,Settle Conditions With Supplier,,2011-09-03 06:47:00-05:00,2011-09-03 11:52:00-05:00,Francois de Perrier
1422,Create Purchase Order,,2011-09-03 16:39:00-05:00,2011-09-03 16:50:00-05:00,Karel de Groot
1422,Confirm Purchase Order,,2011-09-07 11:39:00-05:00,2011-09-07 12:01:00-05:00,Carmen Finacse
1422,Deliver Goods Services,,2011-09-19 22:22:00-05:00,2011-09-21 21:58:00-05:00,Kiu Kan
1422,Release Purchase Order,,2011-09-22 05:22:00-05:00,2011-09-22 05:23:00-05:00,Tesca Lobes
1422,Approve Purchase Order for payment,,2011-09-22 17:54:00-05:00,2011-09-22 17:55:00-05:00,Magdalena Predutta
1422,Send Invoice,,2011-10-10 22:17:00-05:00,2011-10-10 22:17:00-05:00,Kiu Kan
1422,Release Supplier's Invoice,,2011-10-11 12:36:00-05:00,2011-10-11 12:40:00-05:00,Pedro Alvares
1422,Authorize Supplier's Invoice payment,,2011-10-11 12:40:00-05:00,2011-10-11 12:40:00-05:00,Pedro Alvares
1422,Pay Invoice,,2011-10-11 12:47:00-05:00,2011-10-11 13:02:00-05:00,Pedro Alvares
1439,Create Purchase Requisition,,2011-07-26 12:14:00-05:00,2011-07-26 12:22:00-05:00,Anna Kaufmann
1439,Analyze Purchase Requisition,,2011-07-27 09:15:00-05:00,2011-07-27 09:21:00-05:00,Heinz Gutschmidt
1439,Create Request for Quotation,,2011-07-27 09:26:00-05:00,2011-07-27 09:28:00-05:00,Maris Freeman
1439,Analyze Request for Quotation,,2011-07-28 12:54:00-05:00,2011-07-28 13:07:00-05:00,Francois de Perrier
1439,Send Request for Quotation to Supplier,,2011-07-29 07:24:00-05:00,2011-07-29 07:47:00-05:00,Karel de Groot
1439,Create Quotation comparison Map,,2011-07-29 17:46:00-05:00,2011-07-29 21:53:00-05:00,Karel de Groot
1439,Analyze Quotation Comparison Map,,2011-07-30 05:07:00-05:00,2011-07-30 05:30:00-05:00,Anna Kaufmann
1439,Choose best option,,2011-07-30 05:30:00-05:00,2011-07-30 05:30:00-05:00,Penn Osterwalder
1439,Settle Conditions With Supplier,,2011-07-31 02:16:00-05:00,2011-07-31 14:11:00-05:00,Magdalena Predutta
1439,Create Purchase Order,,2011-07-31 16:09:00-05:00,2011-07-31 16:16:00-05:00,Francois de Perrier
1439,Confirm Purchase Order,,2011-08-03 03:57:00-05:00,2011-08-03 04:09:00-05:00,Carmen Finacse
1439,Deliver Goods Services,,2011-08-06 05:18:00-05:00,2011-08-07 12:41:00-05:00,Karen Clarens
1439,Release Purchase Order,,2011-08-07 20:26:00-05:00,2011-08-07 20:27:00-05:00,Anna Kaufmann
1439,Approve Purchase Order for payment,,2011-08-08 05:39:00-05:00,2011-08-08 05:40:00-05:00,Francois de Perrier
1439,Send Invoice,,2011-08-08 13:28:00-05:00,2011-08-08 13:28:00-05:00,Sean Manney
1439,Release Supplier's Invoice,,2011-08-09 03:49:00-05:00,2011-08-09 03:55:00-05:00,Karalda Nimwada
1439,Authorize Supplier's Invoice payment,,2011-08-09 03:55:00-05:00,2011-08-09 03:55:00-05:00,Karalda Nimwada
1439,Pay Invoice,,2011-08-09 04:31:00-05:00,2011-08-09 04:38:00-05:00,Pedro Alvares
1448,Create Purchase Requisition,,2011-07-28 07:24:00-05:00,2011-07-28 08:14:00-05:00,Anna Kaufmann
1448,Create Request for Quotation,,2011-07-28 08:55:00-05:00,2011-07-28 09:04:00-05:00,Elvira Lores
1448,Analyze Request for Quotation,,2011-08-06 20:52:00-05:00,2011-08-06 21:21:00-05:00,Karel de Groot
1448,Amend Request for Quotation,,2011-08-06 22:07:00-05:00,2011-08-06 22:20:00-05:00,Miu Hanwan
1448,Analyze Request for Quotation,,2011-08-08 16:33:00-05:00,2011-08-08 16:52:00-05:00,Karel de Groot
1448,Amend Request for Quotation,,2011-08-08 17:38:00-05:00,2011-08-08 17:46:00-05:00,Christian Francois
1448,Analyze Request for Quotation,,2011-09-12 00:36:00-05:00,2011-09-12 01:01:00-05:00,Magdalena Predutta
1448,Send Request for Quotation to Supplier,,2011-09-12 21:01:00-05:00,2011-09-12 21:14:00-05:00,Francois de Perrier
1448,Create Quotation comparison Map,,2011-09-14 05:53:00-05:00,2011-09-14 11:46:00-05:00,Karel de Groot
1448,Analyze Quotation Comparison Map,,2011-09-14 18:40:00-05:00,2011-09-14 19:01:00-05:00,Anna Kaufmann
1448,Choose best option,,2011-09-14 19:01:00-05:00,2011-09-14 19:01:00-05:00,Nico Ojenbeer
1448,Settle Conditions With Supplier,,2011-09-14 23:13:00-05:00,2011-09-15 04:27:00-05:00,Magdalena Predutta
1448,Create Purchase Order,,2011-09-15 04:40:00-05:00,2011-09-15 04:50:00-05:00,Francois de Perrier
1448,Confirm Purchase Order,,2011-09-17 23:48:00-05:00,2011-09-18 00:09:00-05:00,Esmeralda Clay
1448,Deliver Goods Services,,2011-10-01 17:08:00-05:00,2011-10-01 20:11:00-05:00,Kiu Kan
1448,Release Purchase Order,,2011-10-02 03:43:00-05:00,2011-10-02 03:44:00-05:00,Kim Passa
1448,Approve Purchase Order for payment,,2011-10-02 09:56:00-05:00,2011-10-02 09:57:00-05:00,Magdalena Predutta
1448,Send Invoice,,2011-10-13 22:44:00-05:00,2011-10-13 22:44:00-05:00,Carmen Finacse
1448,Release Supplier's Invoice,,2011-10-14 12:56:00-05:00,2011-10-14 13:03:00-05:00,Pedro Alvares
